0.0025,163.3
0.00245,127.4
0.0024,120.2
0.00235,111.9
0.0023,110.3
0.00225,116.9
0.0022,113.8
0.00215,111.2
0.0021,112.9
0.00205,114.9
0.002,119.7
0.00195,119.1
0.0019,120.8
0.00185,124.8
0.0018,119.4
0.00175,129.4
0.0017,124.2
0.00165,127.1
0.0016,130.0
0.00155,135.4
0.0015,129.1
0.00145,133.8
0.0014,135.3
0.00135,132.6
0.0013,132.7
0.00125,131.7
0.0012,126.6
0.00115,136.4
0.0011,135.6
0.00105,129.4
0.001,157.5
9.5E-4,161.2
9.0E-4,160.3
8.5E-4,172.4
8.0E-4,163.3
7.5E-4,166.1
7.0E-4,164.7
6.5E-4,171.5
6.0E-4,189.6
5.5E-4,173.9
5.0E-4,159.3
4.5E-4,222.0
4.0E-4,236.1
3.5E-4,238.7
3.0E-4,283.1
2.5E-4,287.7
2.0E-4,395.5
1.5E-4,454.8
1.0E-4,860.7
5.0E-5,3095.2
